UNITID,INSTNM,IALIAS,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,UEIS,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,DISAURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,INSTCAT,C00CARNEGIE,C21BASIC,CARNEGIEIC,CARNEGIESAEC,CARNEGIERSCH,CARNEGIESIZE,CARNEGIEALF,CARNEGIEAPM,CARNEGIEGPM,LANDGRNT,INSTSIZE,F1SYSTYP,F1SYSNAM,F1SYSCOD,CBSA,CBSATYPE,CSA,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID,DFRCUSCG
455211,Casal Institute of Nevada,Aveda Institute Las Vegas,4856 S Eastern Ave,Las Vegas,NV,89119,32,8,John M Gronvall,CEO,7024592900,202766915,XDZJZKNGM8H3,04147600,1,www.avedalasvegas.com/,www.avedalasvegas.com/aveda-education/admissions/,www.avedalasvegas.com/financial-aid/,www.avedalasvegas.com/aveda-education/admissions/how-to-enroll/,www.avedalasvegas.com/net-price-calculator/,,,www.avedalasvegas.com/,9,3,3,2,1,2,0,2,2,-2,2,2,12,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,29820,1,332,32003,Clark County,3201,-115.117387,36.101143,17,2
455220,Career School of NY,,350 Saint Marks Place,Staten Island,NY,10301,36,2,Vijaiantie J. Kellawhan,PRESIDENT,7184206440,134025667,LV11ABEZCY71,04125600,1,careerschoolny.com/,www.careerschoolny.com/,www.careerschoolny.com/,www.careerschoolny.com/?p=register,www.careerschoolny.com/,,,careerschoolny.com/,8,3,2,2,1,2,0,2,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,35620,1,408,36085,Richmond County,3611,-74.078168,40.641352,10,2
455257,Yeshiva of Machzikai Hadas,,1301 47th Street,Brooklyn,NY,11219-1408,36,2,Mr. Yosef Gold,Executive Director,7188532804,202570942,EDNCNGK1GN25,04138100,1,https://yeshivaofmachzikaihadas.com/,,,,https://yeshivaofmachzikaihadas.com/links/,,,https://yeshivaofmachzikaihadas.com/wp-content/uploads/Disability Services.pdf,2,1,2,5,1,2,30,1,2,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,-2,24,31,-2,-2,1,3,12,-2,2,1,2,-2,-2,35620,1,408,36047,Kings County,3610,-73.990592,40.636104,143,2
455275,Aveda Institute-Columbus,,889 Bethel Road,Columbus,OH,43214,39,3,Patrick Thompson,President,6142912421,201230907,RTZBZU1AJ278,04137800,1,https://avedafi.edu/columbus/,https://avedafi.edu/columbus/,,,https://static.avedafi.edu/net-price-calculator/AIC/npcalc.html,https://static.avedafi.edu/pdf/columbus-course-catalog.pdf,,https://static.avedafi.edu/pdf/columbus-course-catalog.pdf,9,3,3,2,1,2,0,2,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,Aveda Institute,300400,18140,1,198,39049,Franklin County,3903,-83.043021,40.062719,18,2
455284,Paul Mitchell the School-Cincinnati,,11956 Lebanon Rd,Cincinnati,OH,45241,39,3,Linda August,President,5137697699,202701630,GNG6BBD1MCD6,04149100,1,paulmitchell.edu/cincinnati,https://paulmitchell.edu/cincinnati/request-enrollment-information,paulmitchell.edu/cincinnati/financial-aid,paulmitchell.edu/cincinnati/get-started,paulmitchell.edu/cincinnati/tuition-calculator,https://paulmitchell.edu/cincinnati/financial-aid/military-benefits,,paul-mitchell-schools-website-lightsail.s3.amazonaws.com/uploads/sites/242/Cincinnati-ADA-Policy111722bn.pdf,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,Paul Mitchell Advanced Education,303610,17140,1,178,39061,Hamilton County,3908,-84.392501,39.291618,18,2
455327,Hands on Therapy,,1804 N Galloway Ave,Mesquite,TX,75149,48,6,Charlie Naile,Director,2142646133,752483894,NCM8E6KTJDZ3,03970300,1,www.handsontherapyschools.com/,www.handsontherapyschools.com/,https://www.handsontherapyschools.com/financial-aid,www.handsontherapyschools.com/,www.handsontherapyschools.com/npcalc.htm,,,www.handsontherapyschools.com/,9,3,3,1,1,2,0,2,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,19100,1,206,48113,Dallas County,4805,-96.606270,32.787719,54,2
455336,MediaTech Institute-Dallas,,13300 Branch View Lane,Dallas,TX,75234,48,6,Russell Whitaker,President and CEO,9728691122,751575002,LMCJYJ3dbvl8,04129800,1,https://www.mediatech.edu/,https://mediatech.edu/admissions/,https://mediatech.edu/federal-student-aid/,https://www.mediatech.edu/,https://mediatech.edu/Calculator/,https://mediatech.edu/federal-student-aid/,,https://mediatech.edu/consumer_info/reasonable-accommodations-policy-individuals-with-disabilities/,6,2,3,3,1,2,40,1,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,2,4,-2,12,21,2,-2,1,1,3,-2,2,1,1,MediaTech Institute,303090,19100,1,206,48113,Dallas County,4833,-96.902721,32.924270,181,2
455354,Aveda Arts & Sciences Institute-San Antonio,,21003 Encino Commons Ste 121,San Antonio,TX,78259-2792,48,6,Lauren Fender,Compliance Director,9854157569,021446359,NPB2PKHHLGL5,04142300,1,https://avedaarts.edu/,avedaarts.edu/,avedaarts.edu/,avedaarts.edu/,https://avedaarts.edu/program-information/2019/net-price-calculator/npcalc-sanantonio.htm,,,https://avedaarts.edu/,9,3,3,2,1,2,0,2,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,Aveda Institute,300400,41700,1,484,48029,Bexar County,4821,-98.452126,29.637354,17,2
455381,Skin Science Institute,,10299 S. 1300 E.,Sandy,UT,84094,49,7,Ivan Smith,Owner/CEO,8019830619,462188151,GNYHKU2YJQZ3,04145500,1,skinscienceinstitute.com/,skinscienceinstitute.com/,https://skinscienceinstitute.com/schedule-financial-aid/,skinscienceinstitute.com/apply-now/,skinscienceinstitute.com/net-price-calculator/,,,skinscienceinstitute.com/,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,41620,1,482,49035,Salt Lake County,4903,-111.851628,40.564549,20,2
455406,Pacific Northwest University of Health Sciences,PNWU,200 University Parkway,Yakima,WA,98901,53,8,"Wayne C. Miller, Ph.D.",Acting President,5094525100,061744054,ESGCGXXLUMG7,04130500,1,https://www.pnwu.edu/,https://www.pnwu.edu/admissions/,https://www.pnwu.edu/admissions/financial-aid/,,,https://www.pnwu.edu/admissions/veterans/,,https://www.flipsnack.com/PNWU-Publicity/2021-22-student-handbook-com/full-view.html,2,1,2,9,2,1,13,1,2,2,1,2,22,1,A,-2,-2,-2,1,1,1,1,1,1,-2,25,27,-2,-2,2,6,-2,8,2,1,2,-2,-2,49420,1,-2,53077,Yakima County,5304,-120.455980,46.602872,152,1
455433,The Chicago School at Anaheim,The Chicago School of Professional Psychology at Anaheim,"2400 E. Katella Ave., Suite 1200",Anaheim,CA,92806,6,8,Michele Nealon,University President,7149229600,900394713,LRWWXLVE9W65,02155305,1,https://www.thechicagoschool.edu/in-the-community/locations/,https://www.thechicagoschool.edu/admissions/,https://www.thechicagoschool.edu/admissions/financial-aid/,https://apply.thechicagoschool.edu/,https://www.thechicagoschool.edu/admissions/financial-aid/funding-your-education/,https://www.thechicagoschool.edu/why-us/service-members-veterans-dependents/,,https://www.thechicagoschool.edu/student-life/support-services/,2,1,2,9,2,1,11,1,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,1,-2,26,25,-2,-2,2,6,-2,2,2,1,1,The Chicago School of Professional Psychology,201460,31080,1,348,6059,Orange County,646,-117.882312,33.804604,154,2
455460,Fortis College-Dothan,,200 Vulcan Way,Dothan,AL,36303,1,5,Greg Gosset,Campus President,3346772832,631171690,XASNZVNJFPG3,03361400,1,https://www.fortiscollege.edu/,https://www.fortis.edu/admissions.html,https://www.fortis.edu/admissions/financial-aid.html,https://www.fortis.edu/apply-online.html,https://www.fortis.edu/content/dam/fortis/compliance/netpricecalc/npcalc-fortis_dothan.htm,https://www.fortis.edu/content/dam/fortis/compliance/catalogs/Fortis_Dothan_Catalog.pdf,,https://www.fortis.edu/content/dam/fortis/compliance/catalogs/Fortis_Dothan_Catalog.pdf,9,3,3,2,1,2,0,2,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,Education Affiliates Inc.,301720,20020,1,222,1069,Houston County,101,-85.374460,31.243014,50,2
455479,Fortis Institute-Pensacola,,4081 E Olive Rd Ste B,Pensacola,FL,32514,12,5,Kathaleen Cole,Campus President,8504767607,631048908,ZKUGFRKKDCL1,02341001,1,https://www.fortis.edu/,https://www.fortis.edu/admissions.html,https://www.fortis.edu/admissions/financial-aid.html,https://www.fortis.edu/apply-online.html,https://www.fortis.edu/content/dam/fortis/compliance/netpricecalc/npcalc-fortis_pensacola.htm,https://www.fortis.edu/content/dam/fortis/compliance/catalogs/Fortis_Pensacola_Catalog.pdf,,https://www.fortis.edu/content/dam/fortis/compliance/catalogs/Fortis_Pensacola_Catalog.pdf,6,2,3,3,1,2,40,1,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,3,4,-2,10,28,2,-2,2,1,9,-2,2,1,1,Education Affiliates Inc.,301720,37860,1,-2,12033,Escambia County,1201,-87.183112,30.510415,174,2
455488,Fortis College-Montgomery,,3736 Atlanta Hwy,Montgomery,AL,36109,1,5,LeAllen Hawkins,Campus President,3342723857,631048908,VMUZZXBP3K96,02341002,1,https://www.fortis.edu/,https://www.fortis.edu/admissions.html,https://www.fortis.edu/admissions/financial-aid.html,https://www.fortis.edu/apply-online.html,https://www.fortis.edu/content/dam/fortis/compliance/netpricecalc/npcalc-fortis_montgomery.htm,https://www.fortis.edu/content/dam/fortis/compliance/catalogs/Fortis_Montgomery_Catalog.pdf,,www.fortis.edu/content/dam/fortis/compliance/catalogs/Fortis_Montgomery_Catalog.pdf,9,3,3,2,1,2,0,2,2,-2,2,2,12,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,Education Affiliates Inc.,301720,33860,1,388,1101,Montgomery County,102,-86.252163,32.384006,49,2
455512,Woodland Community College,,2300 E Gibson Rd,Woodland,CA,95776,6,8,Lizette Navarette,President,5306615700,680447767,H582TJ2FRQK9,04143800,1,https://wcc.yccd.edu/,https://wcc.yccd.edu/admissions/,https://wcc.yccd.edu/student/financialaid/,https://home.cccapply.org/,https://wcc.yccd.edu/student/financialaid/calculator/,https://wcc.yccd.edu/student/veterans/veteran-tuition-policies/,,https://wcc.yccd.edu/student/dsps/,4,2,1,3,1,2,40,1,2,-2,2,2,23,1,A,-2,-2,-2,1,1,1,1,1,4,-2,9,2,4,-2,3,1,1,-2,2,2,1,Yuba Community College District,106100,40900,1,472,6113,Yolo County,604,-121.735330,38.660392,83,2
455628,Fortis Institute-Birmingham,,100 London Pkwy,Birmingham,AL,35211,1,5,Revina Miller,Campus President,20594078004911,251541487,H11KB87KLHM3,03480305,1,www.fortis.edu/,www.fortis.edu/admissions.html,www.fortis.edu/admissions/financial-aid.html,www.fortis.edu/apply-online.html,www.fortis.edu/content/dam/fortis/compliance/netpricecalc/npcalc-fortis_birmingham.htm,www.fortis.edu/content/dam/fortis/compliance/catalogs/Fortis_Birmingham_Catalog.pdf,,www.fortis.edu/content/dam/fortis/compliance/catalogs/Fortis_Birmingham_Catalog.pdf,6,2,3,3,1,2,40,1,2,-2,2,2,12,1,A,-2,-2,-2,1,1,1,1,3,4,-2,10,21,4,-2,2,1,3,-2,2,1,1,Education Affiliates Inc.,301720,13820,1,142,1073,Jefferson County,107,-86.862659,33.442921,175,2
455664,The Chicago School at Los Angeles,The Chicago School of Professional Psychology at Los Angeles,707 Wilshire Boulevard,Los Angeles,CA,90017,6,8,Michele Nealon,President,2136277200,900394713,LRWWXLVE9W65,02155300,1,https://www.thechicagoschool.edu/in-the-community/locations/,https://www.thechicagoschool.edu/admissions/,https://www.thechicagoschool.edu/admissions/financial-aid/,https://apply.thechicagoschool.edu/,https://www.thechicagoschool.edu/admissions/financial-aid/funding-your-education/,https://www.thechicagoschool.edu/why-us/service-members-veterans-dependents/,,https://www.thechicagoschool.edu/student-life/support-services/,2,1,2,9,1,1,11,1,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,-2,26,25,-2,-2,3,6,1,1,2,2,1,The Chicago School of Professional Psychology,201460,31080,1,348,6037,Los Angeles County,634,-118.257045,34.049478,153,2
455707,Cardiac and Vascular Institute of Ultrasound,CVIU,2936 North McVay Drive,Mobile,AL,36606,1,5,Thomas R. Hopper,Administrative Director,2514331600,680595031,,04066300,1,www.ultrasound.edu/,www.ultrasound.edu/,www.ultrasound.edu/,www.ultrasound.edu/,www.ultrasound.edu/financial-aid,,,www.ultrasound.edu/,6,2,3,4,1,2,0,2,2,-2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,33660,1,380,1097,Mobile County,102,-88.112324,30.650045,14,2
455725,Studio Academy of Beauty,,610 N Alma School Rd Ste 38,Chandler,AZ,85224,4,6,Jeff Koluch,CEO,4808571138,205253749,FC86NXFT4MH9,04152900,1,www.tsaob.com/,www.thestudioacademyofbeauty.com/get-started/,www.thestudioacademyofbeauty.com/financial-page/,www.thestudioacademyofbeauty.com/,www.tsaob.com/FACalc/coscalc.htm,www.thestudioacademyofbeauty.com/financial-page/,,www.tsaob.com/disability,9,3,3,2,1,2,0,2,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,Reed Jackson Holdings Inc.,303920,38060,1,429,4013,Maricopa County,404,-111.860316,33.314894,15,2
455734,California Nurses Educational Institute,,72769 Dinah Shore Dr.,Rancho Mirage,CA,92270,6,8,J. Ramon Villanueva,President,7604165955,510617582,LNPHTEHAJB69,03935300,1,https://www.cnei.edu/,,,,https://cnei.edu/calc/npcalc.htm,,,https://www.cnei.edu/,6,2,3,4,1,2,0,2,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,40140,1,348,6065,Riverside County,641,-116.393371,33.800420,52,2
455761,Paul Mitchell the School-Sacramento,,2100 Arden Way Ste 265,Sacramento,CA,95825,6,8,Arlene Lyons,Owner,9166463523,134289699,DADSEQJMNKD5,04152800,1,paulmitchell.edu/sacramento/,paulmitchell.edu/sacramento/,paulmitchell.edu/sacramento/,paulmitchell.edu/sacramento/,paulmitchell.edu/sacramento/programs/cosmetology,,,https://dsfee43herbpw.cloudfront.net/uploads/fullsize/d16cdd8edb16fe0c7a4f77fb.pdf,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,The Esani Institute LLC.,304515,40900,1,472,6067,Sacramento County,606,-121.415940,38.594752,16,2
455770,Providence Christian College,,464 E Walnut St,Pasadena,CA,91101,6,8,Steve Kortenhoeven,President,6266964000,830340684,ZG1ZXLQXFYY3,04153900,1,www.providencecc.edu/,www.providencecc.edu/admissions/,www.providencecc.edu/admissions/financial-aid/,www.providencecc.edu/apply-now/,www.providencecc.edu/NetPriceCalculator/npcalc.htm,,,www.providencecc.edu/wp-content/uploads/2019/10/Providence_Disability-Services-Handbook-7_19-JVS-.pdf,2,1,2,5,1,2,30,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,-2,21,22,-2,-2,1,3,4,-2,2,1,2,-2,-2,31080,1,348,6037,Los Angeles County,628,-118.141062,34.149327,133,2
455798,Oxford Academy of Hair Design Inc,,153 North Street,Seymour,CT,06483,9,1,Kellie Steeves,Administrator/Financial Aid Officer,20388800973,208930936,M4UJDWLGNXX5,04145400,1,www.oxfordhairacademy.com/,https://www.oxfordhairacademy.com/about,https://www.oxfordhairacademy.com/financial-aid,www.oxfordhairacademy.com/,www.oxfordhairacademy.com/net-price-calculator,,,www.oxfordhairacademy.com/disability-disclosure,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,47930,1,405,9140,Naugatuck Valley Planning Region,903,-73.061063,41.397798,34,2
455804,Institute of World Politics,,1521 16th St NW,Washington,DC,20036,11,2,Aldona Wos,Interim President,2024622101,521699641,HSLRE3E8BEP5,04114400,1,www.iwp.edu/,https://www.iwp.edu/admissions/,www.iwp.edu/admissions/tuition-scholarships-grants/financial-aid/,www.iwp.edu/admissions/apply-online/,www.iwp.edu/wp-content/uploads/2022/11/index.html,,,www.iwp.edu/current_students/page/disability-support-services,2,1,2,9,2,1,14,1,2,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,1,-2,32,25,-2,-2,1,6,-2,1,2,1,2,-2,-2,47900,1,548,11001,District of Columbia,1198,-77.036112,38.910537,170,2
455813,Pontifical John Paul II Institute for Studies on Marriage and Family,,620 Michigan Ave NE - McGivney Hall,Washington,DC,20064-9997,11,2,Nick Bagileo,Associate Dean for Programs and Administration,2025263799,521547103,VP32C31ZEQJ8,04142700,1,www.johnpaulii.edu/,,,,,,https://www.johnpaulii.edu/resources/student-achievement-heoa-compliance/,https://www.johnpaulii.edu/resources/student-achievement-heoa-compliance/,2,1,2,9,2,1,12,1,2,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,1,-2,24,31,-2,-2,1,6,-2,12,2,1,1,Knights of Columbus Family Life Bureau Inc.,200800,47900,1,548,11001,District of Columbia,1198,-76.998606,38.933246,149,2
455831,Medical Institute of Palm Beach,,5821-B Lake Worth Road,Greenacres,FL,33463,12,5,Corl Williams,Chief Operating Officer,5619645148,201727082,QGK1FTBH7WF5,04148500,1,https://www.medicalinstitutepb.edu/,https://www.medicalinstitutepb.edu/admission-requirements,https://www.medicalinstitutepb.edu/financial-aid,,https://www.medicalinstitutepb.edu/Calculator.html,,,https://www.medicalinstitutepb.edu/,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,33100,1,370,12099,Palm Beach County,1222,-80.134959,26.620478,51,2
455859,Oliver Finley Academy of Cosmetology,Oliver Finley Academy,6843 N Strawberry Glen Rd. #140,Boise,ID,83714,16,7,Kurt Foote,Owner,2083636777,201769459,XTJ6WKZ41AN5,04155200,1,oliverfinley.com/,,,,oliverfinley.com/net-price-calculator/,,,https://oliverfinley.com/disability-accessibility-accommodation-policy/,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,GFH Inc.,302090,14260,1,147,16001,Ada County,1602,-116.281478,43.667102,17,1
455868,National Career College,,14355 Roscoe Blvd,Panorama City,CA,91402,6,8,Anna Tovmasyan,Director of Compliance,8189882300,113835373,HNH2D9EBRUK4,04146000,1,www.nccusa.edu/,https://nccusa.edu/getting-started/requirements-for-admission/,https://nccusa.edu/financial-aid/,www.nccusa.edu/contact-us/apply/,https://nccusa.edu/financial-aid/,https://nccusa.edu/why-ncc/military-veterans/,nccusa.edu/wp-content/uploads/2022/11/School-Performance-Fact-Sheet.pdf,https://nccusa.edu/wp-content/uploads/2023/05/2023-Catalog-1.pdf,6,2,3,3,1,2,40,1,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,2,4,-2,8,29,4,-2,2,1,10,-2,2,1,2,-2,-2,31080,1,348,6037,Los Angeles County,629,-118.446211,34.222450,82,2
455877,The Aveda Institute of Beauty and Wellness Chicago,Aveda Institute Chicago,2828 N Clark St,Chicago,IL,60657,17,3,Susan Haise,Owner,7738831560,995019011,FC3EMHNGEPC8,04141000,1,www.ibw.edu/,www.ibw.edu/,www.ibw.edu/,https://www.ibw.edu/,www.ibw.edu/admissions/financial-aid/,,,www.ibw.edu/,9,3,3,2,1,2,0,2,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,Aveda Institute,300400,16980,1,176,17031,Cook County,1705,-87.645838,41.933493,29,2
455886,Tricoci University of Beauty Culture-Libertyville,LBV,751 E Park Ave,Libertyville,IL,60048,17,3,Larry Foster,Chief Operating Officer,6305283330,562384225,EEEXXD1T1248,04147100,1,www.tricociuniversity.edu/,www.tricociuniversity.edu/,www.tricociuniversity.edu/,www.tricociuniversity.edu/,www.tricociuniversity.edu/admissions-financial-aid/beauty-school-calculator/,,,www.tricociuniversity.edu/,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,Tricoci University of Beauty Culture LLC,304670,16980,1,176,17097,Lake County,1710,-87.942702,42.281670,20,2
455895,Tricoci University of Beauty Culture-Bridgeview,BRV,7350 W 87th St,Bridgeview,IL,60455,17,3,Larry Foster,Chief Operating Officer,6305283330,562384225,SXXBNQ9JAH58,04147200,1,www.tricociuniversity.edu/,www.tricociuniversity.edu/,www.tricociuniversity.edu/,www.tricociuniversity.edu/,www.tricociuniversity.edu/admissions-financial-aid/beauty-school-calculator/,,,www.tricociuniversity.edu/,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,Tricoci University of Beauty Culture LLC,304670,16980,1,176,17031,Cook County,1706,-87.803090,41.734829,15,2
455901,The Temple-A Paul Mitchell Partner School,THE TEMPLE Frederick,22 W Church St,Frederick,MD,21701,24,2,Charles R Riser JR,co-ceo,3016827550,020681291,TMALKPP9FWM3,04151800,1,paulmitchell.edu/frederick,paulmitchell.edu/frederick/request-enrollment-information,paulmitchell.edu/frederick/financial-aid,paulmitchell.edu/frederick/get-started,paulmitchell.edu/frederick/tuition-calculator,paulmitchell.edu/frederick/financial-aid/military-benefits,,paul-mitchell-schools-website-lightsail.s3.amazonaws.com/uploads/sites/131/2021MARCH_TEMPLE_Frederick_Policies_and_Procedures_for_Students_with_Disabilities.pdf,9,3,3,2,1,2,0,2,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,47900,1,548,24021,Frederick County,2406,-77.411651,39.415249,25,2
455910,Center for Massage,,"16 Eagle Street, Suite 100",Asheville,NC,28801,37,5,Lisa Williams,CEO,8282520058,562099572,FTKLEJCNMG78,04129400,1,centerformassage.com/,centerformassage.com/,centerformassage.com/,centerformassage.com/,www.centerformassage.com/wp-content/uploads/2019/07/Massage-Therapy_Therapeutic-Massage-Gainful-Employment-Disclosure.htm,,,centerformassage.com/,9,3,3,1,1,2,0,2,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,11700,1,120,37021,Buncombe County,3711,-82.551140,35.593919,55,2
455929,The Academy of Hair Design LLC,,2501 W Memorial Rd Suite 229,Oklahoma City,OK,73134-8055,40,6,JeanAnn Duncan,Administrative Director / Owner,4058422031,201942367,NER1FLQ5YKG8,04144400,1,www.academyofhairdesignok.com/,www.academyofhairdesignok.com/,www.academyofhairdesignok.com/,,www.academyofhairdesginok.com/,,,www.academyofhairdesignok.com/,9,3,3,2,1,2,0,2,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,36420,1,416,40109,Oklahoma County,4005,-97.557189,35.612955,34,2
455965,COLLECTIV Academy-Cranston,,1279 Oaklawn Ave,Cranston,RI,02920,44,1,Mindy Mosca,Executive Director,4014633633,201584646,J17YWKMTLU71,04141200,1,https://collectivacademy.com/,,,,collectivacademy.com/npc/cranston/index.html,https://collectivacademy.com/financial-aid/,,https://collectivacademy.com/cranston-ri/,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,39300,1,148,44007,Providence County,4402,-71.478386,41.734598,28,2
455974,South Texas Training Center,,213 E. Ferguson,Pharr,TX,78577,48,6,Hilda C. Silva,CAO,9567827100,742768368,WP46MB2KMF79,04146800,1,www.southtexastraining.com/,,,,southtexastraining.com/net-price-calculator/,,,southtexastraining.com/americans-with-disabilities-act/,9,3,3,1,1,2,0,2,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,Silva and Lopez Associates Inc.,304230,32580,1,365,48215,Hidalgo County,4815,-98.177752,26.211808,14,2
455983,Columbia College,,8620 Westwood Center Drive,Vienna,VA,22182,51,5,Richard K. Kim,President,7032060508,541981345,RSQVMGNM7KN7,04127300,1,www.ccdc.edu/,www.ccdc.edu/admissions/,financialaid.ccdc.edu/,https://www.ccdc.edu/admissions-2/how-to-apply/,www.ccdc.edu/netpricecal/npcalc.htm,,,www.ccdc.edu/student-services/additional-information/,6,2,3,3,1,2,40,1,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,2,4,-2,2,12,1,-2,1,1,2,-2,2,1,2,-2,-2,47900,1,548,51059,Fairfax County,5111,-77.249152,38.928425,87,2
455992,Vermont College of Fine Arts,VCFA,36 College St,Montpelier,VT,05602,50,1,Andrew Ramsammy,Interim President,8028288600,208384273,T27PZVRH4AL3,00369700,1,www.vcfa.edu/,www.vcfa.edu/admissions,https://vcfa.edu/admissions/tuition-scholarships-financial-aid/,https://www.vcfa.edu/admissions,www.vcfa.edu/admissions/tuition-scholarships-financial-aid/,https://vcfa.edu/admissions/veterans/,,https://vcfa.edu/student-services/accessibility/,2,1,2,7,2,1,20,1,2,2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,1,-2,19,25,-2,-2,1,6,-2,1,2,1,2,-2,-2,12740,2,162,50023,Washington County,5000,-72.567616,44.255210,119,1
